Compressor,Dataset,Field,ABS Error Bound,Iteration,Compression Rate,Decompression Rate,Avg Difference,Avg Error,Difference Range,Error Range,Max Error,Max PW-REL Error,Max REL Error,Min Error,Min PW-REL Error,Min REL Error,MSE,Number of Elements,PSNR,RMSE,NRMSE,Max Value,Mean Value,Min Value,Value Range,Std Dev,Bit Rate,Compressed Size,Compression Ratio,Decompressed Size,Uncompressed Size,Compression Runtime (ms),Decompression Runtime (ms),CPU Core,Compression Energy (J),Decompression Energy (J)
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.001,3,516286.5,449879.4,-3.126589e-08,6.890407e-06,0.000386671,0.0001944893,0.0001944893,305541000000000.0,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,122.2982,1.180471e-05,7.675224e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,3.0353,521692176,21.08523,11000000000,11000000000,21306,24451,12,3100.1326050927846,3557.7462840103103
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.001,4,513922.6,443333.9,-3.126589e-08,6.890407e-06,0.000386671,0.0001944893,0.0001944893,305541000000000.0,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,122.2982,1.180471e-05,7.675224e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,3.0353,521692176,21.08523,11000000000,11000000000,21404,24812,12,3114.3921092371143,3610.2736411134033
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.001,5,512318.9,430444.1,-3.126589e-08,6.890407e-06,0.000386671,0.0001944893,0.0001944893,305541000000000.0,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,122.2982,1.180471e-05,7.675224e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,3.0353,521692176,21.08523,11000000000,11000000000,21471,25555,12,3124.1409539072174,3718.3839633505168
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.001,6,502076.8,408891.5,-3.126589e-08,6.890407e-06,0.000386671,0.0001944893,0.0001944893,305541000000000.0,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,122.2982,1.180471e-05,7.675224e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,3.0353,521692176,21.08523,11000000000,11000000000,21909,26902,12,3187.8722071237125,3914.379392762888
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.001,7,512247.4,428098.9,-3.126589e-08,6.890407e-06,0.000386671,0.0001944893,0.0001944893,305541000000000.0,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,122.2982,1.180471e-05,7.675224e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,3.0353,521692176,21.08523,11000000000,11000000000,21474,25695,12,3124.5774693402072,3738.7546835567023
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.001,8,497850.2,406519.1,-3.126589e-08,6.890407e-06,0.000386671,0.0001944893,0.0001944893,305541000000000.0,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,122.2982,1.180471e-05,7.675224e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,3.0353,521692176,21.08523,11000000000,11000000000,22095,27059,12,3214.9361639690733,3937.2237004226818
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.001,9,507239.7,421294.5,-3.126589e-08,6.890407e-06,0.000386671,0.0001944893,0.0001944893,305541000000000.0,1.264537e-05,7.920671e-20,9.279126e-16,5.149887e-21,1.393512e-10,1375000000,122.2982,1.180471e-05,7.675224e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,3.0353,521692176,21.08523,11000000000,11000000000,21686,26110,12,3155.4245599381456,3799.139318453609
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,0,443333.9,281827.3,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,24812,39031,12,3621.067030869235,5696.190040377927
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,1,437097.7,305258.8,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,25166,36035,12,3672.729844383974,5258.953347467874
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,2,437375.7,293395.9,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,25150,37492,12,3670.394801965229,5471.588147724865
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,3,436559.9,280476.3,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,25197,39219,0,3677.2539890702933,5723.626788798184
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,4,426257.5,276639.1,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,25806,39763,128,3766.1315411337855,5803.018231035523
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,5,425894.4,277210.8,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,25828,39681,128,3769.3422244595604,5791.051138639454
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,6,410708.3,279926.7,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,26783,39296,128,3908.715068828418,5734.864180438395
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,7,404307.7,275606.3,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,27207,39912,128,3970.5936929251684,5824.763313560088
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,8,410157.0,274088.7,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,26819,40133,128,3913.9689142705956,5857.016086969007
zfp,s3d,stat_planar.1.1000E-03.field.d64,0.0001,9,414765.7,274512.7,-3.344305e-09,5.664039e-07,2.523788e-05,1.264014e-05,1.264014e-05,32310960000000.0,8.218405e-07,7.920671e-20,1.50663e-16,5.149887e-21,7.960468e-13,1375000000,144.7299,8.922145e-07,5.801028e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,5.095186,875735104,12.56088,11000000000,11000000000,26521,40071,128,3870.4787492214646,5847.96779759637
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-05,0,391194.6,217369.8,3.852001e-10,8.266784e-08,3.236446e-06,1.651247e-06,1.651247e-06,3551914000000.0,1.073613e-07,0.0,0.0,0.0,1.52602e-14,1375000000,161.9037,1.235322e-07,8.031855e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,6.98267,1200146400,9.165548,11000000000,11000000000,28119,50605,8,4099.133249433962,7377.098690835579
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-05,1,388830.0,224755.8,3.852001e-10,8.266784e-08,3.236446e-06,1.651247e-06,1.651247e-06,3551914000000.0,1.073613e-07,0.0,0.0,0.0,1.52602e-14,1375000000,161.9037,1.235322e-07,8.031855e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,6.98267,1200146400,9.165548,11000000000,11000000000,28290,48942,132,4124.061297574123,7134.669778221024
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-05,2,389394.3,218779.2,3.852001e-10,8.266784e-08,3.236446e-06,1.651247e-06,1.651247e-06,3551914000000.0,1.073613e-07,0.0,0.0,0.0,1.52602e-14,1375000000,161.9037,1.235322e-07,8.031855e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,6.98267,1200146400,9.165548,11000000000,11000000000,28249,50279,132,4118.084397142857,7329.575043504043
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-05,3,387733.5,217890.8,3.852001e-10,8.266784e-08,3.236446e-06,1.651247e-06,1.651247e-06,3551914000000.0,1.073613e-07,0.0,0.0,0.0,1.52602e-14,1375000000,161.9037,1.235322e-07,8.031855e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,6.98267,1200146400,9.165548,11000000000,11000000000,28370,50484,132,4135.723542318059,7359.4595456603765
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-05,4,387528.6,217533.2,3.852001e-10,8.266784e-08,3.236446e-06,1.651247e-06,1.651247e-06,3551914000000.0,1.073613e-07,0.0,0.0,0.0,1.52602e-14,1375000000,161.9037,1.235322e-07,8.031855e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,6.98267,1200146400,9.165548,11000000000,11000000000,28385,50567,132,4137.910213207547,7371.55912458221
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-05,5,386724.8,217528.9,3.852001e-10,8.266784e-08,3.236446e-06,1.651247e-06,1.651247e-06,3551914000000.0,1.073613e-07,0.0,0.0,0.0,1.52602e-14,1375000000,161.9037,1.235322e-07,8.031855e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,6.98267,1200146400,9.165548,11000000000,11000000000,28444,50568,132,4146.511118706199,7371.704902641509
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-05,6,374863.7,217318.3,3.852001e-10,8.266784e-08,3.236446e-06,1.651247e-06,1.651247e-06,3551914000000.0,1.073613e-07,0.0,0.0,0.0,1.52602e-14,1375000000,161.9037,1.235322e-07,8.031855e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,6.98267,1200146400,9.165548,11000000000,11000000000,29344,50617,132,4277.711372075471,7378.848027547169
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-05,7,369660.9,216868.4,3.852001e-10,8.266784e-08,3.236446e-06,1.651247e-06,1.651247e-06,3551914000000.0,1.073613e-07,0.0,0.0,0.0,1.52602e-14,1375000000,161.9037,1.235322e-07,8.031855e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,6.98267,1200146400,9.165548,11000000000,11000000000,29757,50722,132,4337.917710566037,7394.154723773585
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-05,8,379703.1,216522.6,3.852001e-10,8.266784e-08,3.236446e-06,1.651247e-06,1.651247e-06,3551914000000.0,1.073613e-07,0.0,0.0,0.0,1.52602e-14,1375000000,161.9037,1.235322e-07,8.031855e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,6.98267,1200146400,9.165548,11000000000,11000000000,28970,50803,132,4223.190377897574,7405.96274657682
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-06,0,346129.6,171534.6,-4.553599e-11,1.171903e-08,3.940288e-07,1.975379e-07,1.975379e-07,1053878000000.0,1.284358e-08,0.0,0.0,0.0,2.814265e-16,1375000000,179.2456,1.677577e-08,1.090732e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,9.186435,1578918520,6.966794,11000000000,11000000000,31780,64127,14,4572.385953621561,9226.34971830994
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-06,1,345108.9,171689.9,-4.553599e-11,1.171903e-08,3.940288e-07,1.975379e-07,1.975379e-07,1053878000000.0,1.284358e-08,0.0,0.0,0.0,2.814265e-16,1375000000,179.2456,1.677577e-08,1.090732e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,9.186435,1578918520,6.966794,11000000000,11000000000,31874,64069,142,4585.910317361035,9218.004898130266
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-06,2,345434.0,171243.5,-4.553599e-11,1.171903e-08,3.940288e-07,1.975379e-07,1.975379e-07,1053878000000.0,1.284358e-08,0.0,0.0,0.0,2.814265e-16,1375000000,179.2456,1.677577e-08,1.090732e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,9.186435,1578918520,6.966794,11000000000,11000000000,31844,64236,12,4581.594031061202,9242.032225199328
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-06,3,336741.6,170826.0,-4.553599e-11,1.171903e-08,3.940288e-07,1.975379e-07,1.975379e-07,1053878000000.0,1.284358e-08,0.0,0.0,0.0,2.814265e-16,1375000000,179.2456,1.677577e-08,1.090732e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,9.186435,1578918520,6.966794,11000000000,11000000000,32666,64393,140,4699.860275676587,9264.620790168447
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-06,4,344784.4,171574.7,-4.553599e-11,1.171903e-08,3.940288e-07,1.975379e-07,1.975379e-07,1053878000000.0,1.284358e-08,0.0,0.0,0.0,2.814265e-16,1375000000,179.2456,1.677577e-08,1.090732e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,9.186435,1578918520,6.966794,11000000000,11000000000,31904,64112,4,4590.226603660865,9224.191575160025
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-06,5,333151.6,170847.2,-4.553599e-11,1.171903e-08,3.940288e-07,1.975379e-07,1.975379e-07,1053878000000.0,1.284358e-08,0.0,0.0,0.0,2.814265e-16,1375000000,179.2456,1.677577e-08,1.090732e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,9.186435,1578918520,6.966794,11000000000,11000000000,33018,64385,4,4750.504701594611,9263.46978048849
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-06,6,341445.2,171035.9,-4.553599e-11,1.171903e-08,3.940288e-07,1.975379e-07,1.975379e-07,1053878000000.0,1.284358e-08,0.0,0.0,0.0,2.814265e-16,1375000000,179.2456,1.677577e-08,1.090732e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,9.186435,1578918520,6.966794,11000000000,11000000000,32216,64314,12,4635.115981179114,9253.25456957889
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-06,7,330211.3,170738.5,-4.553599e-11,1.171903e-08,3.940288e-07,1.975379e-07,1.975379e-07,1053878000000.0,1.284358e-08,0.0,0.0,0.0,2.814265e-16,1375000000,179.2456,1.677577e-08,1.090732e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,9.186435,1578918520,6.966794,11000000000,11000000000,33312,64426,12,4792.80430733296,9269.368705098263
zfp,s3d,stat_planar.1.1000E-03.field.d64,1e-06,8,337869.0,170508.3,-4.553599e-11,1.171903e-08,3.940288e-07,1.975379e-07,1.975379e-07,1053878000000.0,1.284358e-08,0.0,0.0,0.0,2.814265e-16,1375000000,179.2456,1.677577e-08,1.090732e-09,15.36255,1.096437,-0.0177315,15.38028,3.444214,9.186435,1578918520,6.966794,11000000000,11000000000,32557,64513,12,4684.177768787199,9281.885935367773
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.1,0,13729.35,14298.08,-2.42968e-06,0.0001204001,0.004105658,0.002494607,0.002494607,6794915000000000.0,0.0001621951,4.032365e-15,1.495973e-14,2.621775e-16,2.305982e-08,1375000000,100.1107,0.0001518546,9.87333e-06,15.36255,1.096437,-0.0177315,15.38028,3.444214,20.00509,3438375295,3.199185,11000000000,11000000000,801203,769334,9,116747.5101175706,112103.71023172786
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.1,1,13409.37,14187.32,-2.42968e-06,0.0001204001,0.004105658,0.002494607,0.002494607,6794915000000000.0,0.0001621951,4.032365e-15,1.495973e-14,2.621775e-16,2.305982e-08,1375000000,100.1107,0.0001518546,9.87333e-06,15.36255,1.096437,-0.0177315,15.38028,3.444214,20.00509,3438375295,3.199185,11000000000,11000000000,820322,775340,4,119533.44033243229,112978.87613321118
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.1,2,13665.73,14172.35,-2.42968e-06,0.0001204001,0.004105658,0.002494607,0.002494607,6794915000000000.0,0.0001621951,4.032365e-15,1.495973e-14,2.621775e-16,2.305982e-08,1375000000,100.1107,0.0001518546,9.87333e-06,15.36255,1.096437,-0.0177315,15.38028,3.444214,0.118243,20323008,541.2585,11000000000,11000000000,804933,776159,12,117291.02806837525,113098.21693795889
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.1,3,13568.15,14126.43,-2.42968e-06,0.0001204001,0.004105658,0.002494607,0.002494607,6794915000000000.0,0.0001621951,4.032365e-15,1.495973e-14,2.621775e-16,2.305982e-08,1375000000,100.1107,0.0001518546,9.87333e-06,15.36255,1.096437,-0.0177315,15.38028,3.444214,0.118243,20323008,541.2585,11000000000,11000000000,810722,778682,13,118134.57375663481,113465.85655991067
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.1,4,13594.13,14109.51,-2.42968e-06,0.0001204001,0.004105658,0.002494607,0.002494607,6794915000000000.0,0.0001621951,4.032365e-15,1.495973e-14,2.621775e-16,2.305982e-08,1375000000,100.1107,0.0001518546,9.87333e-06,15.36255,1.096437,-0.0177315,15.38028,3.444214,0.118243,20323008,541.2585,11000000000,11000000000,809173,779616,141,117908.86080601913,113601.95462051431
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.01,0,13326.79,14044.57,-8.054104e-09,1.22088e-05,0.000428155,0.0002491764,0.0002491764,392151600000000.0,1.620103e-05,2.412249e-16,4.973026e-15,1.568403e-17,2.356731e-10,1375000000,120.0162,1.535165e-05,9.981383e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,33.09204,5687694303,1.934,11000000000,11000000000,825405,783221,11,124549.56565911567,118184.20698335755
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.01,1,13515.36,14074.85,-8.054104e-09,1.22088e-05,0.000428155,0.0002491764,0.0002491764,392151600000000.0,1.620103e-05,2.412249e-16,4.973026e-15,1.568403e-17,2.356731e-10,1375000000,120.0162,1.535165e-05,9.981383e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,33.09204,5687694303,1.934,11000000000,11000000000,813889,781536,142,122811.85774829568,117929.94874875076
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.01,2,13732.59,14080.31,-8.054104e-09,1.22088e-05,0.000428155,0.0002491764,0.0002491764,392151600000000.0,1.620103e-05,2.412249e-16,4.973026e-15,1.568403e-17,2.356731e-10,1375000000,120.0162,1.535165e-05,9.981383e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,0.08456937,14535360,756.7752,11000000000,11000000000,801014,781233,132,120869.08340374831,117884.22753504995
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.01,3,13661.03,14024.49,-8.054104e-09,1.22088e-05,0.000428155,0.0002491764,0.0002491764,392151600000000.0,1.620103e-05,2.412249e-16,4.973026e-15,1.568403e-17,2.356731e-10,1375000000,120.0162,1.535165e-05,9.981383e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,0.08456937,14535360,756.7752,11000000000,11000000000,805210,784342,140,121502.23922120237,118353.36038454104
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.001,0,14163.05,14692.09,7.093373e-09,1.318795e-06,3.145266e-05,1.595327e-05,1.595327e-05,130005000000000.0,1.037255e-06,9.768662000000001e-17,6.957291e-16,6.351419e-18,2.715293e-12,1375000000,139.4011,1.647815e-06,1.071381e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,49.45391,8499890815,1.294134,11000000000,11000000000,776669,748702,2,102449.29619515846,98760.20925247116
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.001,1,14051.28,14630.97,7.093373e-09,1.318795e-06,3.145266e-05,1.595327e-05,1.595327e-05,130005000000000.0,1.037255e-06,9.768662000000001e-17,6.957291e-16,6.351419e-18,2.715293e-12,1375000000,139.4011,1.647815e-06,1.071381e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,49.45391,8499890815,1.294134,11000000000,11000000000,782847,751830,6,103264.22733299668,99172.81925557218
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.001,2,14229.46,14633.63,7.093373e-09,1.318795e-06,3.145266e-05,1.595327e-05,1.595327e-05,130005000000000.0,1.037255e-06,9.768662000000001e-17,6.957291e-16,6.351419e-18,2.715293e-12,1375000000,139.4011,1.647815e-06,1.071381e-07,15.36255,1.096437,-0.0177315,15.38028,3.444214,49.45391,8499890815,1.294134,11000000000,11000000000,773044,751693,134,101971.1276333806,99154.74778165118
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,0,14092.5,14661.97,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,780557,750240,137,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,1,14105.35,14628.42,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,779846,751961,140,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,2,14201.67,14603.25,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,774557,753257,140,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,3,14139.0,14426.8,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,777990,762470,140,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,4,14085.93,14566.24,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,780921,755171,140,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,5,13963.34,14500.68,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,787777,758585,6,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,6,13888.96,14302.45,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,791996,769099,12,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,7,13492.03,13968.61,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,815296,787480,136,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,8,13437.05,13991.97,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,818632,786165,12,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,9,13458.08,13950.47,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,817353,788504,140,,
mgard,s3d,stat_planar.1.1000E-03.field.d64,0.0001,10,13389.31,13997.42,-7.734272e-10,1.385467e-07,0.001764749,0.001396971,0.001396971,2335745000000.0,9.082868e-05,0.0,0.0,0.0,5.942858e-14,1375000000,155.9993,2.437798e-07,1.585015e-08,15.36255,1.096437,-0.0177315,15.38028,3.444214,59.47817,10222810015,1.076025,11000000000,11000000000,821551,785859,12,,
